Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Hausbay - Ebene: Aufm Hähnchen / Auf der Dann,http://www.daten.rlp.de/dataset/f6feff3e-791b-431b-8085-f73b8497148c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Bickenbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/dbb8656a-104c-4292-92f5-8905ad75e4e5,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Halsenbach - Ebene: Abrundungssatzung Bahnhofstraße,http://www.daten.rlp.de/dataset/96ca7e08-203d-4f8a-9689-e7e04f3f533c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Im Poststraßenflur 1. Änderung,http://www.daten.rlp.de/dataset/b50298f8-6f5e-4218-86ba-c343fed5f6a8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Ortsmittelpunkt,http://www.daten.rlp.de/dataset/0dba5352-9cfd-4b0c-953b-ef076f7cb0b1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Utzenhain - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/e19f0fef-dbeb-497a-aa21-7f484e32624d,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Dörth - Ebene: Dörth,http://www.daten.rlp.de/dataset/2411bb2f-cbb7-40a9-8b50-6d49bf154ff0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Nenzhäuserhof,http://www.daten.rlp.de/dataset/38f715c8-5742-421f-931d-d3ff9aac7145,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Norath - Ebene: Ergänzungssatzung Im Kesselchen,http://www.daten.rlp.de/dataset/998067ed-cfc0-403a-b7ca-ed39d1cccd10,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Am Kirchweg 2. Änderung,http://www.daten.rlp.de/dataset/9a05fde9-6b08-49e6-b3cc-9c4e65c5e18d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Mitte / Bahnhof,http://www.daten.rlp.de/dataset/2eab6bf1-0594-4e79-9cee-3398be50edcb,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Schwaller Dell,http://www.daten.rlp.de/dataset/35341d63-f9e5-4ac7-a666-f06787b4bb2c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Hausbay - Ebene: Hausbay,http://www.daten.rlp.de/dataset/19d9d02d-6842-4fea-8386-1d98efe99fde,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Lingerhahn,http://www.daten.rlp.de/dataset/c48de971-0a16-488a-9400-c8989d17c6e5,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Mermuth - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/d7b8c5f4-c32a-4d15-a1b9-eb4cd960afa4,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Kratzenburg - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/065e8850-0767-4202-8ab5-a323d6430c54,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Halsenbach - Ebene: Am Eichelgärtchen,http://www.daten.rlp.de/dataset/c63d2a32-814a-4dff-b053-f00a21c393e4,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Norath - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/2c748bb4-a5fc-4b92-a997-e643a61b9cf0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Die vordere Anwand,http://www.daten.rlp.de/dataset/827fc327-48a4-4eef-a1a2-bf915e088c95,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Maisborn - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/eab6760d-f914-4c76-be19-4213041ef5b6,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Morshausen - Ebene: Abrundungssatzung Jakob-Kneip-Straße,http://www.daten.rlp.de/dataset/78e947e0-24da-4695-b9dc-7561c6c5d546,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Halsenbach - Ebene: Ober dem Ehrer Weg II,http://www.daten.rlp.de/dataset/6af40a36-212c-48b2-b2aa-cc8b117e7d71,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen I 4. Änderung,http://www.daten.rlp.de/dataset/9e0f557c-f959-4bdb-8ba5-ed5013d0ce03,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Schwall - Ebene: Oben am Dorf,http://www.daten.rlp.de/dataset/5b149fc9-441a-4ee7-9fa3-6c56ac8febaf,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beulich - Ebene: Der Mittelste Boden,http://www.daten.rlp.de/dataset/81fab8a9-38ea-4621-8fe7-0c7df1b65495,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Außenbereichssatzung Bärenhof,http://www.daten.rlp.de/dataset/cfd23e2e-eef6-4798-93dd-9ae1a27ae9af,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Morshausen - Ebene: Umringe der Bebauungspläne von Morshausen,http://www.daten.rlp.de/dataset/e2de7e0c-1ad0-4aea-8610-63cd3f4812f7,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Unter der Leyen 3. Änderung,http://www.daten.rlp.de/dataset/85fde328-d852-45e8-847c-602125faeea1,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Heilbrünnchen I 1. Änderung,http://www.daten.rlp.de/dataset/c790fec6-c232-438b-ac2a-07583cd975fb,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Hungenroth - Ebene: Umringe der Bebauungspläne von Hungenroth,http://www.daten.rlp.de/dataset/5f4390f5-d994-46a7-9be0-9cebbe9ad3a2,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,,,,,,,,x,,,,,,,"Langzeitzählstelle auf der A 61 in AS Emmelshausen, VQ Nord",http://www.daten.rlp.de/dataset/2f30c39f-fe2d-4fe3-bc96-7b9a1af86165,dl-de-by-1.0,PDF,d
,,x,,,,,,,,,,,,,,Schwall - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/4aa8f0fd-2a01-4af6-b2e1-0f1a21546ff3,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Ney - Ebene: In den Schmidtstücken II 2. Änderung,http://www.daten.rlp.de/dataset/ce2f78e6-6a77-42cc-9d71-c9ac025a5d23,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dörth - Ebene: Am Trinkborn,http://www.daten.rlp.de/dataset/3a283a34-5aeb-407a-94c3-2a4acb45d656,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Hungenroth - Ebene: Im Stiergarten / Auf dem Holzweg 1. Änderung,http://www.daten.rlp.de/dataset/011912e4-dde8-4625-9db7-586411a62e22,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Heilbrünnchen II,http://www.daten.rlp.de/dataset/30673a44-4452-48f0-a173-63843c0c911c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen I 6. Änderung,http://www.daten.rlp.de/dataset/3ec96903-4bb5-4711-88c9-49f8d97bdf69,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Gondershausen - Ebene: Umringe der Bebauungspläne von Gondershausen,http://www.daten.rlp.de/dataset/60658506-134f-4545-a58f-69254a775c81,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Unter der Leyen 2. Änderung,http://www.daten.rlp.de/dataset/4b3f420f-0077-43f3-bd62-6119a39f3514,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Kratzenburg - Ebene: Umringe der Bebauungspläne von Kratzenburg,http://www.daten.rlp.de/dataset/02427f38-4583-4488-a64d-08267cfc669d,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Ney - Ebene: In den Kirchgärten 1. Änderung,http://www.daten.rlp.de/dataset/15e7f1d2-5ab2-47fd-8075-86468fc6c7a3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Leiningen - Ebene: Auf dem Flürchen 3. Änderung,http://www.daten.rlp.de/dataset/2206b90b-7927-4aba-9f59-d60989fc0af6,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Schul- und Sportzentrum,http://www.daten.rlp.de/dataset/f633991a-f984-497a-8bd7-1fb2aa185c5c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Auf dem Heugarten 1. Änderung,http://www.daten.rlp.de/dataset/a470690c-3b1f-4542-81ec-839524b789fe,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Karbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/e9a62bfa-3ec7-4685-9772-3c84fc572801,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Norath - Ebene: Norath,http://www.daten.rlp.de/dataset/8045ebec-1931-4262-961b-94d6a8e246f9,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Thörlingen - Ebene: Thörlingen,http://www.daten.rlp.de/dataset/54726e53-4314-426d-b1a6-851855b5d8c4,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Auf der Galgenhöhe,http://www.daten.rlp.de/dataset/2800d537-e814-4f97-b0a7-8256b5d651a7,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Birkheim - Ebene: Umringe der Bebauungspläne von Birkheim,http://www.daten.rlp.de/dataset/f0303ef8-bd3e-47a8-bf2f-11f6780b8bf0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Am Mühlenteich III,http://www.daten.rlp.de/dataset/76295d9d-7a2b-4db5-af60-d05c62925dd0,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Unterdorf I,http://www.daten.rlp.de/dataset/0693c3c2-a3b3-4824-9d81-12edd49a5048,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Emmelshausen,http://www.daten.rlp.de/dataset/1e3c4a5c-1292-4d6d-8f5b-8b789c9c56ac,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Maisborn - Ebene: Maisborn,http://www.daten.rlp.de/dataset/39bb4d7f-5556-4b09-9878-4cd26e201334,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Utzenhain - Ebene: Umringe der Bebauungspläne von Utzenhain,http://www.daten.rlp.de/dataset/d5066808-e966-47f7-9a0c-161b63426259,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Dörth - Ebene: Budenbach 1. Änderung,http://www.daten.rlp.de/dataset/b7e4d863-742d-4dcc-80cd-626d6b1d95ac,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Klöppchen 1. Änderung,http://www.daten.rlp.de/dataset/bcb01c69-a7b4-4927-84da-a94c64b86922,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Umringe der Bebauungspläne von Pfalzfeld,http://www.daten.rlp.de/dataset/13c1b719-d688-4ebf-be9c-c21f17f2e385,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Unterdorf II,http://www.daten.rlp.de/dataset/ed8e77ed-36c1-4da9-82de-d8e61a7c4153,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen I 3. Änderung,http://www.daten.rlp.de/dataset/0619e13a-a090-4002-ad89-bf7275958864,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Kratzenburg - Ebene: Ergänzungssatzung Hauptstraße 32,http://www.daten.rlp.de/dataset/e482825d-91fc-4090-ae58-60632ad223e6,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gondershausen - Ebene: Harder Delle,http://www.daten.rlp.de/dataset/7a0e14ef-1e91-46fc-90ef-ddb9bff7e0c8,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Leiningen - Ebene: Auf dem Flürchen 2. Änderung,http://www.daten.rlp.de/dataset/4124ebe8-e5a2-4670-a8a9-88d8d77b3c02,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Unter der Leyen,http://www.daten.rlp.de/dataset/e58edcce-93bf-45eb-8372-a32daa1e5d5e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Ney - Ebene: Ney,http://www.daten.rlp.de/dataset/298006de-a2ec-439f-b226-d4495abcb610,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen II 4. Änderung,http://www.daten.rlp.de/dataset/79fa2daa-8bb8-4bf2-bebd-5b355c9c6c65,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Hungenroth - Ebene: Auf der Dreispitz 1. Änderung,http://www.daten.rlp.de/dataset/2fc33c3d-e3c1-446c-9f11-fdaf73349d1f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Vorderes Henchen 1. Änderung,http://www.daten.rlp.de/dataset/a7cd64bc-b3aa-4f73-85c9-bcfa583ce94b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Schul- und Sportzentrum 6. Änderung,http://www.daten.rlp.de/dataset/161c7213-f3f7-4243-a7a5-063889ba1691,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Leiningen - Ebene: Leiningen,http://www.daten.rlp.de/dataset/2099ba7a-bad8-4e84-82c9-990e508ddaf6,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Hausbay - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/2a8866a3-090d-4257-8984-6a3eb620dcb2,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Bickenbach - Ebene: Auf der Trift / Ober dem Dorf 1. Änderung,http://www.daten.rlp.de/dataset/6603ac1d-fa93-404a-83f3-ac6e7897020d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Badenhard - Ebene: Abrundungssatzung K101,http://www.daten.rlp.de/dataset/85a2bad8-9bbc-4117-9287-fbf6099ad6fa,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Mitte / Bahnhof 1. Änderung,http://www.daten.rlp.de/dataset/64545816-22d6-4128-aa74-20d6f78cf6d0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Hungenroth - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/fb2fffbd-fcc6-4ab2-9253-4bcbb87a0e7e,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen II 5. Änderung,http://www.daten.rlp.de/dataset/f3c7cde7-6f6c-4234-a5e4-c5f4512c6a52,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Heilbrünnchen I 3. Änderung,http://www.daten.rlp.de/dataset/0845d649-e1d1-4a5b-8914-6e36e7788204,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Am Kirchweg 1. Änderung,http://www.daten.rlp.de/dataset/c74f15ae-5310-4868-8914-0dd0ee9aa66d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Dörth - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/4eda8652-c8ef-4d6a-a14e-fb4b1d9241e5,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Gondershausen - Ebene: Harder Delle 3. Änderung,http://www.daten.rlp.de/dataset/39e71489-a1ff-4478-91d4-51100eca1339,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Vorderes Henchen,http://www.daten.rlp.de/dataset/7d4211a3-7953-43f5-9df6-29a028761821,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Leiningen - Ebene: Ergänzungssatzung Dörther Weg,http://www.daten.rlp.de/dataset/67a5ca0e-de3b-4799-a530-ead88e42caae,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Wiebelsborn 1. Änderung,http://www.daten.rlp.de/dataset/3ac3221f-b31e-4189-b5ca-0c5ce4b86043,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Maisborn - Ebene: Hinter den Hopfengärten 1. Änderung,http://www.daten.rlp.de/dataset/b4e92897-a762-4216-bd8f-f99091b3f1ca,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Heilbrünnchen II 1. Änderung,http://www.daten.rlp.de/dataset/2fa75a3a-515e-49e5-a015-f04e0471888b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Unter der Leyen 1. Änderung,http://www.daten.rlp.de/dataset/472856eb-9bc1-44fa-9394-994b741716cc,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Halsenbach - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/8240feaf-1218-4e47-a9fb-77d0258bd0bf,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Karbach - Ebene: Heidchesstücker,http://www.daten.rlp.de/dataset/5c9889a5-a76f-4bfa-a45b-f529cc8fa5c4,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Wiebelsborn,http://www.daten.rlp.de/dataset/0b56bb13-8210-4e80-93ef-b9adee1c8bad,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Niedert - Ebene: Niedert,http://www.daten.rlp.de/dataset/7fe60a83-a3cf-4f60-97eb-e3557aaa3686,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Leiningen - Ebene: Auf dem Flürchen 4. Änderung,http://www.daten.rlp.de/dataset/83569047-020c-41c7-89e1-7cd21889f6a3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Hungenroth - Ebene: Hungenroth,http://www.daten.rlp.de/dataset/2de18eff-c89b-4924-b133-cab053be2791,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen I 5. Änderung,http://www.daten.rlp.de/dataset/d7462e9c-082f-491e-8c7a-9576061756ac,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Birkheim - Ebene: Auf den Gärten,http://www.daten.rlp.de/dataset/8e07d7fa-0f31-44e2-809d-fb01ec9d2c19,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Pfalzfeld,http://www.daten.rlp.de/dataset/711b6485-8ede-48a0-aa61-82590d8e23ab,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Dörth - Ebene: Dorngarten,http://www.daten.rlp.de/dataset/9b3df3f5-9ccb-4965-a24e-bc10d939fb81,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Heilbrünnchen I 4. Änderung,http://www.daten.rlp.de/dataset/31a534fb-70ce-4b64-8c69-e1ae2f93e940,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mermuth - Ebene: Auf dem Wasem 1. Änderung,http://www.daten.rlp.de/dataset/80bf7881-3d1d-42ef-8a15-1bd51c093e0d,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen I 7. Änderung,http://www.daten.rlp.de/dataset/61c8b042-1f19-457a-aa2c-d35f03469791,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Klöppchen,http://www.daten.rlp.de/dataset/3bfa6690-ae73-4bba-b8ff-66d17feb5660,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Leiningen - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/9f13de6f-ba74-4fe5-a685-0d4f3650e898,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Auf dem Heugarten 2. Änderung,http://www.daten.rlp.de/dataset/23083145-96b2-44a8-9150-12e03bcc8f9b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Leiningen - Ebene: Auf dem Flürchen 1. Änderung,http://www.daten.rlp.de/dataset/a8a6c850-853c-4b3e-a19f-ea3ca7b13f64,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Gondershausen - Ebene: Harder Delle 2. Änderung,http://www.daten.rlp.de/dataset/f2ce2772-412e-46de-988f-f1e4d08ecf64,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Schul- und Sportzentrum 2. Änderung,http://www.daten.rlp.de/dataset/28c0e674-0217-43b7-ab58-ffdbedaa1468,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Thörlingen - Ebene: Abrundungssatzung Im Boden / Im Herrengarten,http://www.daten.rlp.de/dataset/02882b6f-5123-413f-822b-a5a57fd44255,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Hinter dem Mühlberg / In der Scheib 1. Änderung,http://www.daten.rlp.de/dataset/c13ced04-2b6c-4277-b806-4ab7bfff259e,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Morshausen - Ebene: Abrundungssatzung Ehrenburgstraße,http://www.daten.rlp.de/dataset/761bdb9a-2592-45bb-a202-f5ae77455b4f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beulich - Ebene: Abrundungssatzung Wiesnstraße / Gartenstraße,http://www.daten.rlp.de/dataset/de03473c-cbed-481d-a265-717f23fea2b2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Ney - Ebene: In den Kirchgärten,http://www.daten.rlp.de/dataset/4a8a52c8-4493-477a-8634-8a148cb1ca02,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/953374ca-da00-4c52-9673-515a05ce7515,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Beulich - Ebene: Umringe der Bebauungspläne von Beulich,http://www.daten.rlp.de/dataset/fd10b681-1666-4c75-8876-f138cf0d2468,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Norath - Ebene: Am Holzapfelbaum II 1. Änderung,http://www.daten.rlp.de/dataset/bdd5266b-88f5-4246-8b00-4e4e2063ab22,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
