Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Alte Römerstraße 1. Änderung,http://www.daten.rlp.de/dataset/e360f8cf-b2ba-4105-b9bf-bac10c9c8c64,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Erbach - Ebene: Am Sportplatz 1. Änderung,http://www.daten.rlp.de/dataset/694d1ee4-2023-46af-b90e-80a04e5ce333,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Mörschbach - Ebene: Mörschbach,http://www.daten.rlp.de/dataset/b6342ab2-0a6f-4ad9-b793-267d942a4d39,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Argenthal - Ebene: Bebauungspläne,http://www.daten.rlp.de/dataset/dfb76c9d-4e61-4112-9ce5-14129e797bf0,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Benzweiler - Ebene: In den Krummäckern II,http://www.daten.rlp.de/dataset/8b50ebf6-6559-4572-bb62-57a3c20d911b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Schnorbach - Ebene: Schnorbach Süd,http://www.daten.rlp.de/dataset/c5e48f1c-4910-43bf-9aac-1e3f30ff2f96,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Hinter Henkersbitz,http://www.daten.rlp.de/dataset/50d7547f-cfc7-48c0-842f-9cf049b067a3,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Auf der Kreuzwies,http://www.daten.rlp.de/dataset/3c63e172-3535-4554-aec4-a1423f118b7a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Rheinböllen - Ebene: Industriegebiet Am Bahnhof,http://www.daten.rlp.de/dataset/bff95412-2f8a-418b-8239-b7d2064c8e2f,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Argenthal - Ebene: Ergänzungssatzung Am Soonwald,http://www.daten.rlp.de/dataset/6ef1dde3-7ca5-4a58-a631-dd994055cb01,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Riesweiler - Ebene: Industriepark Simmern,http://www.daten.rlp.de/dataset/4355e211-764e-4112-ac2e-ae05e3974c25,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Dichtelbach - Ebene: Am Tiergarten 1. Änderung,http://www.daten.rlp.de/dataset/3a6de19b-9432-4e70-9562-ffc542d6ebfe,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mörschbach - Ebene: Am Bacherweg,http://www.daten.rlp.de/dataset/393e5be0-5c3c-498d-8d86-0913a257b7c5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
